2022-03-30, 12:49:39, Found, person, 279, 1581,  852
2022-03-30, 12:52:43, Eingang, 2994859, 279, No face visible, NA, -1
2022-03-30, 12:52:45, Eingang, 2994904, 279, No face visible, NA, -1
2022-03-30, 12:52:45, Eingang, 2994905, 279, No face visible, NA, -1
2022-03-30, 12:52:49, Eingang, 2994979, 279, No face visible, NA, -1
2022-03-30, 12:52:51, Eingang, 2994999, 279, No face visible, NA, -1
2022-03-30, 12:52:54, Eingang, 2995069, 279, No face visible, NA, -1
2022-03-30, 12:52:55, Eingang, 2995089, 279, No face visible, NA, -1
2022-03-30, 12:52:57, Eingang, 2995124, 279, No face visible, NA, -1
2022-03-30, 12:52:58, Eingang, 2995144, 279, No face visible, NA, -1
2022-03-30, 12:52:58, Eingang, 2995145, 279, No face visible, NA, -1
2022-03-30, 12:53:01, Eingang, 2995201, 279, No face visible, NA, -1
2022-03-30, 12:53:02, Eingang, 2995221, 279, No face visible, NA, -1
2022-03-30, 12:53:05, Eingang, 2995278, 279, No face visible, NA, -1
2022-03-30, 12:53:09, Eingang, 2995369, 279, No face visible, NA, -1
2022-03-30, 12:53:10, Eingang, 2995389, 279, No face visible, NA, -1
2022-03-30, 12:53:11, Eingang, 2995409, 279, No face visible, NA, -1
2022-03-30, 12:53:11, Eingang, 2995410, 279, No face visible, NA, -1
2022-03-30, 12:53:12, Eingang, 2995430, 279, No face visible, NA, -1
2022-03-30, 12:53:15, Eingang, 2995492, 279, No face visible, NA, -1
2022-03-30, 12:53:16, Eingang, 2995512, 279, No face visible, NA, -1
2022-03-30, 12:53:17, Eingang, 2995532, 279, No face visible, NA, -1
2022-03-30, 12:53:18, Eingang, 2995552, 279, No face visible, NA, -1
2022-03-30, 12:53:20, Eingang, 2995585, 279, No face visible, NA, -1
2022-03-30, 12:53:20, Eingang, 2995586, 279, No face visible, NA, -1
2022-03-30, 12:53:21, Eingang, 2995606, 279, No face visible, NA, -1
2022-03-30, 12:53:22, Eingang, 2995626, 279, No face visible, NA, -1
2022-03-30, 12:53:25, Eingang, 2995681, 279, No face visible, NA, -1
2022-03-30, 12:53:26, Eingang, 2995701, 279, No face visible, NA, -1
2022-03-30, 12:53:28, Eingang, 2995736, 279, No face visible, NA, -1
2022-03-30, 12:53:29, Eingang, 2995762, 279, No face visible, NA, -1
2022-03-30, 12:53:29, Eingang, 2995763, 279, No face visible, NA, -1
2022-03-30, 12:53:30, Eingang, 2995783, 279, No face visible, NA, -1
2022-03-30, 12:53:34, Eingang, 2995846, 279, No face visible, NA, -1
2022-03-30, 12:53:34, Eingang, 2995866, 279, No face visible, NA, -1
2022-03-30, 12:53:36, Eingang, 2995891, 279, No face visible, NA, -1
2022-03-30, 12:53:37, Eingang, 2995911, 279, No face visible, NA, -1
2022-03-30, 12:53:38, Eingang, 2995931, 279, No face visible, NA, -1
2022-03-30, 12:53:38, Eingang, 2995932, 279, No face visible, NA, -1
2022-03-30, 12:53:39, Eingang, 2995952, 279, No face visible, NA, -1
2022-03-30, 12:53:40, Eingang, 2995972, 279, No face visible, NA, -1
2022-03-30, 12:53:43, Out, person, 279, 1698,   55
